Age,Customer ID,Date Joined,Dummy,Gender,Job Classification,Name,Region,Surname,Balance,Number of Records
33,100002950,01.Nov.15,dummy,Male,White Collar,Alan,England,Avery,81827.13,1
33,100001485,02.Aug.15,dummy,Male,White Collar,Sebastian,England,Bailey,48891.91,1
33,100002917,30.Oct.15,dummy,Male,White Collar,Lucas,England,Butler,31959.46,1
33,100001584,11.Aug.15,dummy,Male,White Collar,Tim,England,Davidson,35607.63,1
33,100003729,15.Dec.15,dummy,Male,White Collar,Joshua,England,Hart,22448.82,1
33,100001114,07.Jul.15,dummy,Male,White Collar,Richard,England,Hodges,59890,1
33,100003489,02.Dec.15,dummy,Male,White Collar,Stewart,England,Hughes,7593.12,1
33,100003761,16.Dec.15,dummy,Male,White Collar,Kevin,England,Hunter,116577.61,1
33,100002437,03.Oct.15,dummy,Male,White Collar,Phil,England,Jackson,39625,1
33,100002371,29.Sep.15,dummy,Male,White Collar,Jonathan,England,Kelly,23676.73,1
33,100002215,24.Sep.15,dummy,Male,White Collar,Harry,England,Lee,61877.87,1
33,100001853,30.Aug.15,dummy,Male,White Collar,Jason,England,Lewis,96422.41,1
33,100002403,01.Oct.15,dummy,Male,White Collar,Gavin,England,Lyman,13036.35,1
33,100002919,30.Oct.15,dummy,Male,White Collar,Trevor,England,Lyman,50075.4,1
33,100001908,04.Sep.15,dummy,Male,White Collar,Simon,England,Marshall,682.97,1
33,100003765,16.Dec.15,dummy,Male,White Collar,Alberto,England,Mathis,69416.18,1
33,100003601,07.Dec.15,dummy,Male,White Collar,Gavin,England,May,73297.04,1
33,100002138,19.Sep.15,dummy,Male,White Collar,Adrian,England,McDonald,7974.93,1
33,100001132,09.Jul.15,dummy,Male,White Collar,Matt,England,Newman,76301.47,1
33,100003047,07.Nov.15,dummy,Male,White Collar,Cameron,England,Parr,30227.5,1
33,100003960,27.Dec.15,dummy,Male,White Collar,Michael,England,Poole,122294.27,1
33,100003683,13.Dec.15,dummy,Male,White Collar,David,England,Rampling,53759.34,1
33,100001107,07.Jul.15,dummy,Male,White Collar,Sam,England,Rutherford,96379.13,1
33,100003736,15.Dec.15,dummy,Male,White Collar,Piers,England,Scott,66452.64,1
33,100002625,15.Oct.15,dummy,Male,White Collar,Leonard,England,Sutherland,32247.97,1
33,100003517,03.Dec.15,dummy,Male,White Collar,William,England,Sutherland,9165.84,1
33,100003392,27.Nov.15,dummy,Male,White Collar,Steven,England,Taylor,21424.46,1
33,100002587,13.Oct.15,dummy,Male,White Collar,Adrian,England,Terry,9987.42,1
33,100002423,02.Oct.15,dummy,Male,White Collar,Brandon,England,Vaughan,48286.35,1
33,100002171,21.Sep.15,dummy,Male,White Collar,Andrew,England,Walker,2710.9,1
33,100001896,03.Sep.15,dummy,Male,White Collar,Colin,England,Wallace,24025.12,1
33,100003628,10.Dec.15,dummy,Male,White Collar,Jack,England,Walsh,20091.28,1
33,100001257,18.Jul.15,dummy,Male,White Collar,Stewart,England,Walsh,122002.75,1
34,100001825,28.Aug.15,dummy,Male,White Collar,Alan,England,Brown,25949.97,1
34,100001399,27.Jul.15,dummy,Male,White Collar,Gavin,England,Burgess,58648.57,1
34,100002528,09.Oct.15,dummy,Male,White Collar,Steven,England,Cameron,3014.85,1
34,100003095,10.Nov.15,dummy,Male,White Collar,Oliver,England,Campbell,96893.79,1
34,100001985,10.Sep.15,dummy,Male,White Collar,Alan,England,Duncan,7149.43,1
34,100001275,20.Jul.15,dummy,Male,White Collar,Lucas,England,Dyer,20628.63,1
34,100002889,29.Oct.15,dummy,Male,White Collar,Dan,England,Glover,62654.71,1
34,100003737,15.Dec.15,dummy,Male,White Collar,Sean,England,Gray,3531.34,1
34,100001774,25.Aug.15,dummy,Male,White Collar,Victor,England,Gray,43670.72,1
34,100002736,22.Oct.15,dummy,Male,White Collar,Kevin,England,Hemmings,70803.13,1
34,100003641,10.Dec.15,dummy,Male,White Collar,Gordon,England,Hill,41640.88,1
34,100001554,09.Aug.15,dummy,Male,White Collar,Dominic,England,Howard,94732.96,1
34,100003041,06.Nov.15,dummy,Male,White Collar,James,England,Ince,18971.51,1
34,100003115,11.Nov.15,dummy,Male,White Collar,Brian,England,Jackson,42429.24,1
34,100002300,26.Sep.15,dummy,Male,White Collar,Phil,England,Jones,81376.19,1
34,100001382,26.Jul.15,dummy,Male,White Collar,Brandon,England,Knox,26897.8,1
34,100002694,19.Oct.15,dummy,Male,White Collar,Brian,England,Lee,16194.49,1
34,100002238,24.Sep.15,dummy,Male,White Collar,Andrew,England,MacLeod,9197.04,1
34,100003361,26.Nov.15,dummy,Male,White Collar,Boris,England,May,3716.8,1
34,100002681,18.Oct.15,dummy,Male,White Collar,Neil,England,McDonald,24433.04,1
34,100001225,15.Jul.15,dummy,Male,White Collar,Connor,England,McLean,919.1,1
34,100002594,13.Oct.15,dummy,Male,White Collar,Gavin,England,Metcalfe,17007.15,1
34,100003553,05.Dec.15,dummy,Male,White Collar,Matt,England,North,23744.57,1
34,100002239,24.Sep.15,dummy,Male,White Collar,Adam,England,Parsons,48947.83,1
34,100001633,15.Aug.15,dummy,Male,White Collar,Blake,England,Parsons,19053.75,1
34,100001801,27.Aug.15,dummy,Male,White Collar,John,England,Peake,57914.55,1
34,100003558,05.Dec.15,dummy,Male,White Collar,Sam,England,Poole,251.67,1
34,100003516,03.Dec.15,dummy,Male,White Collar,Boris,England,Powell,43370.71,1
34,100003093,10.Nov.15,dummy,Male,White Collar,Jake,England,Sanderson,71362.71,1
34,100002172,21.Sep.15,dummy,Male,White Collar,Keith,England,Slater,14010.06,1
34,100002702,20.Oct.15,dummy,Male,White Collar,Owen,England,Terry,20922.69,1
34,100003251,18.Nov.15,dummy,Male,White Collar,Evan,England,Walker,12238.08,1
34,100002461,04.Oct.15,dummy,Male,White Collar,Robert,England,Walker,99934.82,1
34,100001240,16.Jul.15,dummy,Male,White Collar,Adam,England,Wallace,59162.23,1
34,100002083,16.Sep.15,dummy,Male,White Collar,Jason,England,Wallace,41060.69,1
35,100001497,03.Aug.15,dummy,Male,White Collar,Nathan,England,Alsop,19857.03,1
35,100002693,19.Oct.15,dummy,Male,White Collar,Harry,England,Avery,49048.13,1
35,100002672,18.Oct.15,dummy,Male,White Collar,Simon,England,Buckland,8257.62,1
35,100002821,26.Oct.15,dummy,Male,White Collar,Dan,England,Campbell,5582.48,1
35,100001124,08.Jul.15,dummy,Male,White Collar,Owen,England,Forsyth,114115.93,1
35,100003450,30.Nov.15,dummy,Male,White Collar,Carl,England,Fraser,181680.99,1
35,100003978,28.Dec.15,dummy,Male,White Collar,Scott,England,Gibson,18055.9,1
35,100001309,22.Jul.15,dummy,Male,White Collar,Colin,England,Hamilton,125015.82,1
35,100003786,17.Dec.15,dummy,Male,White Collar,Gavin,England,Hart,137981.62,1
35,100002737,22.Oct.15,dummy,Male,White Collar,Ian,England,Hill,26058.08,1
35,100001324,22.Jul.15,dummy,Male,White Collar,Boris,England,Hughes,8167.59,1
35,100003977,28.Dec.15,dummy,Male,White Collar,Brian,England,Hunter,21753.37,1
35,100002184,22.Sep.15,dummy,Male,White Collar,Sam,England,Ince,33153.19,1
35,100003208,16.Nov.15,dummy,Male,White Collar,Joshua,England,James,10291.64,1
35,100001175,12.Jul.15,dummy,Male,White Collar,Colin,England,Lewis,18190.48,1
35,100001969,09.Sep.15,dummy,Male,White Collar,Sebastian,England,Lyman,33838.37,1
35,100001862,31.Aug.15,dummy,Male,White Collar,Colin,England,Mathis,19680.67,1
35,100002862,28.Oct.15,dummy,Male,White Collar,Ian,England,May,114954.78,1
35,100003762,16.Dec.15,dummy,Male,White Collar,Ryan,England,McLean,34377.4,1
35,100002939,31.Oct.15,dummy,Male,White Collar,William,England,Ogden,56363.31,1
35,100002590,13.Oct.15,dummy,Male,White Collar,Ian,England,Quinn,76480.41,1
35,100003808,19.Dec.15,dummy,Male,White Collar,Sebastian,England,Robertson,40309.87,1
35,100001110,07.Jul.15,dummy,Male,White Collar,Jack,England,Scott,66122.89,1
35,100002909,30.Oct.15,dummy,Male,White Collar,Jake,England,Stewart,41292.98,1
36,100002435,03.Oct.15,dummy,Male,White Collar,Boris,England,Arnold,43882.44,1
36,100003838,20.Dec.15,dummy,Male,White Collar,Samuel,England,Baker,42161.49,1
36,100003174,14.Nov.15,dummy,Male,White Collar,Leonard,England,Ball,8060.05,1
36,100003615,08.Dec.15,dummy,Male,White Collar,Victor,England,Ball,31628.04,1
36,100001505,04.Aug.15,dummy,Male,White Collar,Christopher,England,Berry,19076.5,1
36,100001281,20.Jul.15,dummy,Male,White Collar,Cameron,England,Bower,16312.01,1
36,100003744,16.Dec.15,dummy,Male,White Collar,Christian,England,Brown,61027.02,1
36,100001943,07.Sep.15,dummy,Male,White Collar,Jonathan,England,Brown,8335.97,1
36,100002545,10.Oct.15,dummy,Male,White Collar,Tim,England,Brown,41643.52,1
36,100003267,20.Nov.15,dummy,Male,White Collar,Liam,England,Burgess,63323.61,1
36,100002063,15.Sep.15,dummy,Male,White Collar,Sam,England,Carr,27584.04,1
36,100003754,16.Dec.15,dummy,Male,White Collar,William,England,Dowd,66519.95,1
36,100001971,09.Sep.15,dummy,Male,White Collar,Brandon,England,Duncan,46758.9,1
36,100002863,28.Oct.15,dummy,Male,White Collar,Michael,England,Dyer,30047.75,1
36,100002956,01.Nov.15,dummy,Male,White Collar,Neil,England,Fisher,33595.68,1
36,100003016,05.Nov.15,dummy,Male,White Collar,Anthony,England,Forsyth,17823.65,1
36,100002868,28.Oct.15,dummy,Male,White Collar,Jack,England,Greene,35195.63,1
36,100003865,22.Dec.15,dummy,Male,White Collar,Carl,England,Hemmings,7729.82,1
36,100002430,03.Oct.15,dummy,Male,White Collar,Tim,England,Hunter,22675.26,1
36,100001583,11.Aug.15,dummy,Male,White Collar,David,England,Ince,3374.77,1
36,100002062,15.Sep.15,dummy,Male,White Collar,Thomas,England,Johnston,59127.76,1
36,100001606,13.Aug.15,dummy,Male,White Collar,David,England,Kerr,64281.78,1
36,100003451,30.Nov.15,dummy,Male,White Collar,Benjamin,England,MacDonald,30265.69,1
36,100003922,24.Dec.15,dummy,Male,White Collar,Jack,England,Marshall,43385.17,1
36,100002237,24.Sep.15,dummy,Male,White Collar,Sebastian,England,May,39028.74,1
36,100001056,02.Jul.15,dummy,Male,White Collar,Keith,England,McDonald,53344.6,1
36,100002683,18.Oct.15,dummy,Male,White Collar,Nicholas,England,Miller,61333.01,1
36,100002023,12.Sep.15,dummy,Male,White Collar,James,England,Mills,45626.72,1
36,100002117,18.Sep.15,dummy,Male,White Collar,Frank,England,North,7441.87,1
36,100003689,13.Dec.15,dummy,Male,White Collar,Ryan,England,Oliver,3629.45,1
36,100001446,30.Jul.15,dummy,Male,White Collar,Lucas,England,Paige,2385.47,1
36,100001397,27.Jul.15,dummy,Male,White Collar,Jason,England,Piper,23674.84,1
36,100003935,25.Dec.15,dummy,Male,White Collar,Jackson,England,Poole,41423.78,1
36,100001880,01.Sep.15,dummy,Male,White Collar,Harry,England,Powell,14699.68,1
36,100001495,03.Aug.15,dummy,Male,White Collar,Connor,England,Russell,65592.55,1
36,100003217,17.Nov.15,dummy,Male,White Collar,Joseph,England,Scott,5275.67,1
36,100001166,12.Jul.15,dummy,Male,White Collar,Boris,England,Sharp,38836.01,1
36,100003976,28.Dec.15,dummy,Male,White Collar,Keith,England,Simpson,24904.09,1
36,100002155,20.Sep.15,dummy,Male,White Collar,Dylan,England,Skinner,39384.83,1
36,100002877,29.Oct.15,dummy,Male,White Collar,Peter,England,Slater,4503.8,1
36,100001897,03.Sep.15,dummy,Male,White Collar,James,England,Wilkins,9780.79,1
37,100003538,04.Dec.15,dummy,Male,White Collar,Stewart,England,Anderson,8679.67,1
37,100002542,10.Oct.15,dummy,Male,White Collar,William,England,Arnold,118379.33,1
37,100001321,22.Jul.15,dummy,Male,White Collar,Steven,England,Brown,28244.63,1
37,100003921,24.Dec.15,dummy,Male,White Collar,Isaac,England,Buckland,35743.13,1
37,100001267,19.Jul.15,dummy,Male,White Collar,Kevin,England,Buckland,32570.65,1
37,100003203,16.Nov.15,dummy,Male,White Collar,Piers,England,Campbell,4269.31,1
37,100001916,05.Sep.15,dummy,Male,White Collar,Michael,England,Cornish,33744.12,1
37,100002965,01.Nov.15,dummy,Male,White Collar,Blake,England,Dickens,28328.21,1
37,100001038,30.Jun.15,dummy,Male,White Collar,Connor,England,Dickens,22058.44,1
37,100002496,07.Oct.15,dummy,Male,White Collar,Jacob,England,Edmunds,24607.65,1
37,100002646,16.Oct.15,dummy,Male,White Collar,Warren,England,Gill,10911.82,1
37,100002340,28.Sep.15,dummy,Male,White Collar,William,England,Graham,34070.86,1
37,100002414,02.Oct.15,dummy,Male,White Collar,Luke,England,Grant,28809.98,1
37,100001274,20.Jul.15,dummy,Male,White Collar,Stewart,England,Grant,34786.14,1
37,100002819,26.Oct.15,dummy,Male,White Collar,Adam,England,Hamilton,43254.96,1
37,100002241,24.Sep.15,dummy,Male,White Collar,Harry,England,Hill,83804.88,1
37,100002459,04.Oct.15,dummy,Male,White Collar,Peter,England,James,19014.05,1
37,100003975,28.Dec.15,dummy,Male,White Collar,Colin,England,Lambert,10887.08,1
37,100002221,24.Sep.15,dummy,Male,White Collar,Joseph,England,Lee,12160.79,1
37,100002985,02.Nov.15,dummy,Male,White Collar,Stephen,England,Lewis,13518.54,1
37,100003914,24.Dec.15,dummy,Male,White Collar,Christian,England,Marshall,74633.01,1
37,100001073,04.Jul.15,dummy,Male,White Collar,Harry,England,May,14866.88,1
37,100002884,29.Oct.15,dummy,Male,White Collar,Edward,England,McGrath,44872.72,1
37,100001074,04.Jul.15,dummy,Male,White Collar,Jack,England,Metcalfe,50527.47,1
37,100002368,29.Sep.15,dummy,Male,White Collar,Gavin,England,Morgan,91665.23,1
37,100002479,06.Oct.15,dummy,Male,White Collar,Andrew,England,Oliver,27526.79,1
37,100003023,05.Nov.15,dummy,Male,White Collar,Jonathan,England,Oliver,77501.35,1
37,100002022,12.Sep.15,dummy,Male,White Collar,Oliver,England,Poole,32591.02,1
37,100003288,21.Nov.15,dummy,Male,White Collar,Leonard,England,Roberts,77155.23,1
37,100003221,17.Nov.15,dummy,Male,White Collar,Leonard,England,Rutherford,37670.59,1
37,100001965,09.Sep.15,dummy,Male,White Collar,Joseph,England,Sharp,59940.45,1
37,100001360,24.Jul.15,dummy,Male,White Collar,Brandon,England,Walker,59430.45,1
37,100001298,22.Jul.15,dummy,Male,White Collar,Luke,England,Walsh,17275.34,1
37,100002810,26.Oct.15,dummy,Male,White Collar,Julian,England,Welch,6765.07,1
37,100003147,13.Nov.15,dummy,Male,White Collar,Robert,England,Wilkins,59673.88,1
38,100002743,22.Oct.15,dummy,Male,White Collar,Edward,England,Alsop,59605.02,1
38,100003212,16.Nov.15,dummy,Male,White Collar,Ian,England,Avery,20238.28,1
38,100001930,06.Sep.15,dummy,Male,White Collar,Brian,England,Baker,21765.28,1
38,100001433,29.Jul.15,dummy,Male,White Collar,Sebastian,England,Baker,16024.43,1
38,100002850,27.Oct.15,dummy,Male,White Collar,Gavin,England,Buckland,6411.33,1
38,100003038,06.Nov.15,dummy,Male,White Collar,Dylan,England,Chapman,12380.76,1
38,100003894,23.Dec.15,dummy,Male,White Collar,Tim,England,Chapman,46663.19,1
38,100001388,26.Jul.15,dummy,Male,White Collar,Trevor,England,Davidson,7098.63,1
38,100003345,25.Nov.15,dummy,Male,White Collar,Colin,England,Dyer,30231.47,1
38,100001759,24.Aug.15,dummy,Male,White Collar,Colin,England,Edmunds,49172.92,1
38,100002750,23.Oct.15,dummy,Male,White Collar,Carl,England,Fisher,267.38,1
38,100001013,28.Jun.15,dummy,Male,White Collar,Eric,England,Glover,25807.24,1
38,100002824,26.Oct.15,dummy,Male,White Collar,Evan,England,Grant,14042.25,1
38,100001968,09.Sep.15,dummy,Male,White Collar,Jack,England,Grant,62279.7,1
38,100002769,24.Oct.15,dummy,Male,White Collar,Dominic,England,Henderson,53247.48,1
38,100001656,18.Aug.15,dummy,Male,White Collar,Tim,England,King,52100.59,1
38,100002139,19.Sep.15,dummy,Male,White Collar,Luke,England,Mackenzie,59179.29,1
38,100003632,10.Dec.15,dummy,Male,White Collar,Justin,England,Marshall,27303.89,1
38,100003985,29.Dec.15,dummy,Male,White Collar,Dominic,England,May,63644.91,1
38,100001276,20.Jul.15,dummy,Male,White Collar,Richard,England,McDonald,29679.51,1
38,100003883,23.Dec.15,dummy,Male,White Collar,Joseph,England,Mills,27984.32,1
38,100003895,23.Dec.15,dummy,Male,White Collar,Isaac,England,Mitchell,31323.94,1
38,100003393,27.Nov.15,dummy,Male,White Collar,Dylan,England,Parr,13849.75,1
38,100001727,23.Aug.15,dummy,Male,White Collar,Trevor,England,Parsons,12703.52,1
38,100003254,18.Nov.15,dummy,Male,White Collar,David,England,Poole,2638.71,1
38,100003286,21.Nov.15,dummy,Male,White Collar,Matt,England,Short,21417.1,1
38,100002053,14.Sep.15,dummy,Male,White Collar,Brandon,England,Springer,98022.86,1
38,100003873,23.Dec.15,dummy,Male,White Collar,Victor,England,Stewart,72352.01,1
38,100002608,14.Oct.15,dummy,Male,White Collar,Steven,England,Underwood,90250.17,1
38,100001363,25.Jul.15,dummy,Male,White Collar,Gordon,England,Young,77710.39,1
39,100002861,28.Oct.15,dummy,Male,White Collar,Jason,England,Anderson,46065.96,1
39,100003134,12.Nov.15,dummy,Male,White Collar,Dan,England,Black,4563.44,1
39,100003600,07.Dec.15,dummy,Male,White Collar,Christopher,England,Clark,15830.77,1
39,100003820,19.Dec.15,dummy,Male,White Collar,Hans,England,Dickens,11024.75,1
39,100003591,07.Dec.15,dummy,Male,White Collar,Carl,England,Ferguson,14024.55,1
39,100003051,07.Nov.15,dummy,Male,White Collar,Luke,England,Harris,59641.84,1
39,100002647,16.Oct.15,dummy,Male,White Collar,Joshua,England,Hemmings,30238.1,1
39,100003797,18.Dec.15,dummy,Male,White Collar,Adam,England,Henderson,55454.96,1
39,100001799,27.Aug.15,dummy,Male,White Collar,Ian,England,Hughes,17435.1,1
39,100003334,24.Nov.15,dummy,Male,White Collar,Thomas,England,Kerr,55146.36,1
39,100003539,04.Dec.15,dummy,Male,White Collar,Stewart,England,Langdon,38806.91,1
39,100003233,17.Nov.15,dummy,Male,White Collar,Robert,England,Mackenzie,52566.58,1
39,100001673,20.Aug.15,dummy,Male,White Collar,Jacob,England,Mathis,10188.53,1
39,100002000,11.Sep.15,dummy,Male,White Collar,Edward,England,May,30475.64,1
39,100003226,17.Nov.15,dummy,Male,White Collar,Dylan,England,Mitchell,139434.09,1
39,100002891,29.Oct.15,dummy,Male,White Collar,Richard,England,Nash,14367.29,1
39,100001212,14.Jul.15,dummy,Male,White Collar,Lucas,England,Pullman,105718.04,1
39,100002570,12.Oct.15,dummy,Male,White Collar,Dan,England,Rampling,53388.21,1
39,100001266,19.Jul.15,dummy,Male,White Collar,Piers,England,Reid,15208.44,1
39,100001011,28.Jun.15,dummy,Male,White Collar,Colin,England,Sharp,20461.13,1
39,100001535,07.Aug.15,dummy,Male,White Collar,Gavin,England,Terry,21204.79,1
40,100003819,19.Dec.15,dummy,Male,White Collar,John,England,Abraham,9785.44,1
40,100001303,22.Jul.15,dummy,Male,White Collar,Joe,England,Ball,17616.26,1
40,100003890,23.Dec.15,dummy,Male,White Collar,Isaac,England,Berry,63320.75,1
40,100001601,13.Aug.15,dummy,Male,White Collar,Keith,England,Duncan,48998.08,1
40,100001357,24.Jul.15,dummy,Male,White Collar,Jack,England,Ellison,67327.11,1
40,100003168,14.Nov.15,dummy,Male,White Collar,Christopher,England,Fisher,49490.49,1
40,100001655,18.Aug.15,dummy,Male,White Collar,Kevin,England,Forsyth,20906.27,1
40,100002235,24.Sep.15,dummy,Male,White Collar,Dan,England,Gill,25417.31,1
40,100001887,02.Sep.15,dummy,Male,White Collar,Liam,England,Glover,107130.48,1
40,100001660,18.Aug.15,dummy,Male,White Collar,Boris,England,Harris,80678.36,1
40,100003784,17.Dec.15,dummy,Male,White Collar,Victor,England,King,3890.53,1
40,100003603,07.Dec.15,dummy,Male,White Collar,John,England,Knox,18220.43,1
40,100002431,03.Oct.15,dummy,Male,White Collar,Julian,England,Lambert,12622.63,1
40,100002674,18.Oct.15,dummy,Male,White Collar,Christopher,England,MacDonald,2559.52,1
40,100002051,14.Sep.15,dummy,Male,White Collar,Gordon,England,Mackenzie,45671.3,1
40,100002216,24.Sep.15,dummy,Male,White Collar,Austin,England,McGrath,25921.92,1
40,100002436,03.Oct.15,dummy,Male,White Collar,Sean,England,Mitchell,7741.38,1
40,100001860,31.Aug.15,dummy,Male,White Collar,Nicholas,England,Nash,82664.04,1
40,100002610,14.Oct.15,dummy,Male,White Collar,Adrian,England,Randall,38282.11,1
40,100003348,25.Nov.15,dummy,Male,White Collar,Nathan,England,Roberts,66914.25,1
40,100002201,23.Sep.15,dummy,Male,White Collar,Phil,England,Ross,37713.23,1
40,100002739,22.Oct.15,dummy,Male,White Collar,Nathan,England,Springer,34694.96,1
40,100003205,16.Nov.15,dummy,Male,White Collar,Dominic,England,Vance,55771.08,1
40,100001643,17.Aug.15,dummy,Male,White Collar,Adam,England,Walsh,61559.53,1
41,100003317,23.Nov.15,dummy,Male,White Collar,Christian,England,Bailey,64153.64,1
41,100003011,04.Nov.15,dummy,Male,White Collar,Sean,England,Butler,2665.32,1
41,100001290,21.Jul.15,dummy,Male,White Collar,Joseph,England,Davies,12737.83,1
41,100002571,12.Oct.15,dummy,Male,White Collar,Tim,England,Greene,14800.36,1
41,100002506,08.Oct.15,dummy,Male,White Collar,Austin,England,Hemmings,28479.51,1
41,100001014,28.Jun.15,dummy,Male,White Collar,Jacob,England,Hemmings,75878.51,1
41,100001973,09.Sep.15,dummy,Male,White Collar,Nathan,England,Ince,24924.42,1
41,100001418,28.Jul.15,dummy,Male,White Collar,Adam,England,MacDonald,14899.94,1
41,100001171,12.Jul.15,dummy,Male,White Collar,Sean,England,Manning,41511.86,1
41,100001041,30.Jun.15,dummy,Male,White Collar,Connor,England,May,43488.59,1
